Date,Symbols,Close,High,Low,Open,Volume
2021-04-15,MRNA,159.87,163.58,155.23,159.0,10340444
2021-04-14,AMZN,3333.0,3404.13,3326.0,3404.04,3145204
2021-04-14,GOOGL,2241.91,2267.43,2236.015,2267.43,1050143
2021-04-14,FB,302.82,308.03,301.95,307.3,17421393
2021-04-14,PFE,36.477,36.683,36.27,36.477,24295902
2021-04-14,BNTX,132.6,132.6,129.2101,130.8,3349408
2021-04-14,MRNA,160.03,160.92,152.49,153.66,15389838
2021-04-13,AMZN,3400.0,3432.0,3395.63,3400.845,3315837
2021-04-13,GOOGL,2254.43,2263.47,2243.05,2250.99,1284078
2021-04-13,FB,309.76,314.428,309.32,312.21,14036927
2021-04-13,PFE,36.467,36.948,36.202,36.712,34612795
2021-04-13,BNTX,129.64,130.81,124.77,125.0,4187535
2021-04-13,MRNA,149.71,152.11,145.35,146.8,13729029
2021-04-12,AMZN,3379.39,3395.04,3351.15,3355.21,3281798
2021-04-12,GOOGL,2244.62,2256.885,2227.82,2254.12,1251183
2021-04-12,FB,311.54,312.15,307.93,311.05,10881935
2021-04-12,PFE,36.28,36.345,35.653,35.8,30513850
2021-04-12,BNTX,121.52,122.25,118.29,120.55,1620218
2021-04-12,MRNA,139.4,143.49,136.36,142.37,6060181
2021-04-09,AMZN,3372.2,3372.2,3288.9,3304.7,4341473
2021-04-09,GOOGL,2270.67,2273.97,2237.255,2245.44,1307265
2021-04-09,FB,312.46,314.74,310.33,311.4,15988568
2021-04-09,PFE,35.918,36.124,35.231,35.231,32288755
2021-04-09,BNTX,122.14,123.5,114.72,114.95,4192602
2021-04-09,MRNA,140.92,144.0,133.34,133.51,9918176
2021-04-08,AMZN,3299.3,3324.5,3292.0,3310.9,2812090
2021-04-08,GOOGL,2250.43,2271.7899,2243.01,2264.0,1433214
2021-04-08,FB,313.02,315.88,310.05,314.85,20894148
2021-04-08,PFE,35.289,35.476,35.201,35.279,18473897
2021-04-08,BNTX,114.49,116.3,112.5,113.27,1001685
2021-04-08,MRNA,133.88,135.9,132.06,132.85,4530017
2021-04-07,AMZN,3279.39,3303.6125,3223.65,3233.8,3346227
2021-04-07,GOOGL,2239.03,2244.5,2213.1,2213.1,1206696
2021-04-07,FB,313.09,314.25,305.5,306.34,22855241
2021-04-07,PFE,35.241,35.564,35.093,35.358,22350572
2021-04-07,BNTX,113.32,116.25,112.22,115.76,1150952
2021-04-07,MRNA,131.47,135.16,130.21,132.37,4380038
2021-04-06,AMZN,3223.82,3247.31,3217.04,3223.75,2537809
2021-04-06,GOOGL,2209.26,2228.0,2201.79,2210.92,1762039
2021-04-06,FB,306.26,311.35,305.25,308.8365,17335246
2021-04-06,PFE,35.378,35.721,35.329,35.584,21116666
2021-04-06,BNTX,117.15,117.75,114.1687,115.69,1523023
2021-04-06,MRNA,133.53,138.2494,128.16,130.11,7438195
2021-04-05,AMZN,3226.73,3235.955,3161.24,3173.0,3334882
2021-04-05,GOOGL,2218.96,2228.99,2145.205,2147.15,2425480
2021-04-05,FB,308.91,310.765,300.68,300.89,28237006
2021-04-05,PFE,35.604,35.888,35.427,35.76,22516731
2021-04-05,BNTX,115.37,115.87,110.0,114.01,1385304
2021-04-05,MRNA,129.91,133.1925,127.04,132.6,5218269
2021-04-01,AMZN,3161.0,3162.44,3115.55,3117.94,2940318
2021-04-01,GOOGL,2129.78,2135.75,2091.43,2092.25,1994005
2021-04-01,FB,298.66,302.4,296.6,298.4,17615980
2021-04-01,PFE,35.623,35.77,35.349,35.623,21724928
2021-04-01,BNTX,113.87,114.08,110.5,110.51,2020658
2021-04-01,MRNA,132.55,136.6372,130.34,132.2,7269665
2021-03-31,AMZN,3094.08,3119.33,3062.5,3064.06,3093896
2021-03-31,GOOGL,2062.52,2086.26,2047.0,2054.4,2128482
2021-03-31,FB,294.53,296.5,288.61,289.99,19498157
2021-03-31,PFE,35.554,35.751,35.372,35.476,27087761
2021-03-31,BNTX,109.19,111.0,107.1,109.4672,2178907
2021-03-31,MRNA,130.95,131.8,119.328,121.1,10015691
2021-03-30,AMZN,3055.29,3073.0,3034.0,3070.01,2337603
2021-03-30,GOOGL,2046.47,2062.67,2036.15,2052.98,1365856
2021-03-30,FB,288.0,292.47,286.7,289.83,17474537
2021-03-30,PFE,35.437,35.947,35.349,35.908,26803057
2021-03-30,BNTX,104.44,106.4763,98.6,99.8,3463988
2021-03-30,MRNA,118.49,123.5977,117.3411,123.15,11061638
2021-03-29,AMZN,3075.73,3091.25,3028.445,3055.4394,2745968
2021-03-29,GOOGL,2045.79,2049.21,2005.45,2022.16,1324631
2021-03-29,FB,290.82,293.18,284.7,285.77,21718831
2021-03-29,PFE,35.938,36.055,35.231,35.358,27517858
2021-03-29,BNTX,95.91,98.87,93.76,97.54,1066219
2021-03-29,MRNA,123.42,131.3,121.9,130.11,10814820
2021-03-26,AMZN,3052.03,3056.66,2996.0,3044.06,3312924
2021-03-26,GOOGL,2024.73,2039.385,2003.85,2031.79,1398875
2021-03-26,FB,283.02,284.5,277.77,278.3018,17629185
2021-03-26,PFE,35.574,35.613,34.975,35.015,28475398
2021-03-26,BNTX,95.76,97.54,93.82,97.5,910425
2021-03-26,MRNA,133.28,135.6,128.02,133.38,4047117
2021-03-25,AMZN,3046.26,3109.78,3037.14,3072.99,3563469
2021-03-25,GOOGL,2032.46,2045.64,1996.09,2029.05,1780787
2021-03-25,FB,278.74,288.06,277.75,280.98,24505648
2021-03-25,PFE,35.005,35.123,34.593,34.985,25347930
2021-03-25,BNTX,95.13,97.45,92.931,94.1,1299397
2021-03-25,MRNA,133.33,134.31,126.42,127.33,5696322
2021-03-24,AMZN,3087.07,3160.31,3085.15,3151.04,2958981
2021-03-24,GOOGL,2032.53,2067.6,2029.0001,2051.76,1260853
2021-03-24,FB,282.14,291.72,281.16,290.93,18675046
2021-03-24,PFE,34.946,35.26,34.711,34.819,23318172
2021-03-24,BNTX,94.05,101.48,93.39,100.24,2204066
2021-03-24,MRNA,131.61,137.74,131.01,137.25,5864615
2021-03-23,AMZN,3137.5,3182.0,3120.8501,3127.0,3817263
2021-03-23,GOOGL,2041.33,2064.11,2028.0001,2039.95,1425456
2021-03-23,FB,290.63,298.0,289.81,293.15,23000929
2021-03-23,PFE,34.701,35.26,34.661,35.152,28501915
2021-03-23,BNTX,100.11,107.35,100.11,107.33,1210442
2021-03-23,MRNA,136.52,146.19,136.38,145.61,6961240
2021-03-22,AMZN,3110.87,3126.58,3060.05,3067.85,2902179
2021-03-22,GOOGL,2030.69,2048.34,2014.0,2027.63,1676771
2021-03-22,FB,293.54,299.705,286.7501,290.45,28273073
2021-03-22,PFE,35.329,35.339,34.701,34.819,25910576
2021-03-22,BNTX,107.0,108.7,106.32,106.63,631796
2021-03-22,MRNA,145.6,147.9199,141.85,144.19,6050730
2021-03-19,AMZN,3074.96,3077.285,3016.63,3029.23,4625354
2021-03-19,GOOGL,2026.96,2037.04,2002.93,2029.73,2303596
2021-03-19,FB,290.11,292.8,281.195,281.22,38930536
2021-03-19,PFE,34.867,35.152,34.813,35.083,49267499
2021-03-19,BNTX,107.59,107.8,102.82,104.5,1145587
2021-03-19,MRNA,143.74,145.18,138.53,143.06,6933748
2021-03-18,AMZN,3027.99,3116.63,3025.0,3101.0,3657027
2021-03-18,GOOGL,2021.34,2068.746,2019.18,2048.18,1585648
2021-03-18,FB,278.62,285.1899,278.28,279.87,18754853
2021-03-18,PFE,35.103,35.299,34.857,34.867,25199627
2021-03-18,BNTX,103.65,104.91,103.03,104.39,701024
2021-03-18,MRNA,141.46,147.61,140.86,144.45,7144867
2021-03-17,AMZN,3135.73,3173.05,3070.22,3073.22,3118584
2021-03-17,GOOGL,2082.22,2099.0,2044.1218,2068.47,1319126
2021-03-17,FB,284.01,286.23,275.41,275.705,21315044
2021-03-17,PFE,35.123,35.289,34.465,35.162,43348336
2021-03-17,BNTX,106.66,107.8,102.8,105.74,920698
2021-03-17,MRNA,147.55,152.0831,143.2501,150.25,12894891
2021-03-16,AMZN,3091.86,3128.91,3075.8601,3104.97,2538764
2021-03-16,GOOGL,2083.89,2113.68,2059.29,2065.99,1595015
2021-03-16,FB,279.28,282.14,274.8,276.085,22437665
2021-03-16,PFE,35.162,35.191,34.651,34.809,25497814
2021-03-16,BNTX,108.1,110.98,104.7,109.258,1377287
2021-03-16,MRNA,156.02,157.75,145.84,148.5,16991621
2021-03-15,AMZN,3081.68,3082.24,3032.09,3074.57,2918592
2021-03-15,GOOGL,2054.44,2054.99,2027.79,2044.975,1310741
2021-03-15,FB,273.75,275.96,268.5,269.08,16856746
2021-03-15,PFE,34.749,34.769,34.308,34.357,22342645
2021-03-15,BNTX,107.88,108.15,102.0415,103.99,1367088
2021-03-15,MRNA,143.66,143.85,135.01,136.77,7361627
2021-03-12,AMZN,3089.49,3098.98,3045.5,3075.0,2421888
2021-03-12,GOOGL,2050.0,2077.61,2032.42,2076.41,1690899
2021-03-12,FB,268.4,269.74,264.02,269.14,20600198
2021-03-12,PFE,34.288,34.328,33.866,33.916,16652941
2021-03-12,BNTX,103.28,103.28,99.01,99.34,788566
2021-03-12,MRNA,136.99,138.7424,133.2,134.04,4923074
2021-03-11,AMZN,3113.59,3131.7843,3082.93,3104.01,2776391
2021-03-11,GOOGL,2100.54,2111.27,2056.45,2058.22,1385130
2021-03-11,FB,273.88,277.9,267.82,268.11,21833979
2021-03-11,PFE,34.062,34.465,34.014,34.416,25024457
2021-03-11,BNTX,102.6,103.0,100.24,100.5,1062040
2021-03-11,MRNA,140.47,140.85,131.48,132.9818,8140123
2021-03-10,AMZN,3057.64,3116.46,3030.05,3098.45,3012489
2021-03-10,GOOGL,2036.19,2061.4,2019.33,2061.4,1355004
2021-03-10,FB,264.9,268.97,262.87,268.64,14210318
2021-03-10,PFE,34.279,34.485,33.876,33.994,34138313
2021-03-10,BNTX,98.02,101.99,97.08,100.787,1376795
2021-03-10,MRNA,129.75,135.715,128.7932,133.62,5555909
2021-03-09,AMZN,3062.85,3090.96,3005.1474,3017.99,4030032
2021-03-09,GOOGL,2040.36,2063.9153,2035.6,2049.75,1696031
2021-03-09,FB,265.74,268.53,259.81,261.175,22039740
2021-03-09,PFE,33.808,34.2,33.798,33.896,25645267
2021-03-09,BNTX,96.48,97.93,93.57,94.11,1315883
2021-03-09,MRNA,130.87,132.3,125.6,127.11,7834221
2021-03-08,AMZN,2951.95,3064.59,2951.31,3015.0,4185008
2021-03-08,GOOGL,2007.5,2113.74,2005.19,2084.06,1843371
2021-03-08,FB,255.31,265.58,255.05,265.55,18391768
2021-03-08,PFE,33.71,34.22,33.69,33.838,24814988
2021-03-08,BNTX,90.29,95.7,90.29,94.83,1521368
2021-03-08,MRNA,123.47,133.55,122.48,129.15,6839340
2021-03-05,AMZN,3000.46,3009.0,2881.0001,3005.0,5388551
2021-03-05,GOOGL,2097.07,2106.2,2027.7773,2061.15,2654977
2021-03-05,FB,264.28,265.45,255.61,260.67,26820055
2021-03-05,PFE,33.748,33.906,33.322,33.65,31171135
2021-03-05,BNTX,96.2,96.84,91.22,95.68,1693619
2021-03-05,MRNA,132.19,134.27,121.12,133.0732,12039641
2021-03-04,AMZN,2977.57,3058.13,2945.43,3012.0,5481578
2021-03-04,GOOGL,2033.93,2074.59,2005.43,2014.869,2460786
2021-03-04,FB,257.64,266.49,253.5,256.47,31626463
2021-03-04,PFE,33.562,34.431,33.209,33.621,46313093
2021-03-04,BNTX,95.15,100.9059,92.51,97.4,2335106
2021-03-04,MRNA,132.3,135.47,126.69,128.7,10929537
2021-03-03,AMZN,3005.0,3107.775,2995.0,3081.18,3988725
2021-03-03,GOOGL,2011.41,2075.99,1994.0,2051.95,1694645
2021-03-03,FB,255.41,260.9899,255.1,260.29,15513515
2021-03-03,PFE,33.748,33.808,32.817,32.885,46894540
2021-03-03,BNTX,97.25,105.0,97.25,104.83,2142807
2021-03-03,MRNA,131.22,147.32,131.0,146.09,13683455
2021-03-02,AMZN,3094.53,3163.52,3087.1201,3143.47,2595762
2021-03-02,GOOGL,2064.48,2094.74,2056.67,2064.84,1278184
2021-03-02,FB,259.0,266.71,258.65,265.78,15191722
2021-03-02,PFE,32.885,33.258,32.875,33.052,28196125
2021-03-02,BNTX,104.98,109.86,104.24,109.86,1093391
2021-03-02,MRNA,146.81,154.4713,146.44,153.5,8630604
2021-03-01,AMZN,3146.14,3149.56,3097.99,3127.89,2733963
2021-03-01,GOOGL,2069.66,2076.23,2034.42,2048.0,1303089
2021-03-01,FB,264.91,266.65,257.9039,260.82,22157255
2021-03-01,PFE,33.062,33.297,32.885,32.963,30985515
2021-03-01,BNTX,110.21,111.45,108.06,110.0,885683
2021-03-01,MRNA,157.4,157.7799,145.2501,154.4631,15351555
2021-02-26,AMZN,3092.93,3122.44,3036.7,3095.2,4275930
2021-02-26,GOOGL,2021.91,2056.52,2001.01,2029.95,2002064
2021-02-26,FB,257.62,265.55,256.47,256.47,26619517
2021-02-26,PFE,32.865,33.268,32.737,33.209,42250536
2021-02-26,BNTX,109.03,114.98,109.03,113.9,1028633
2021-02-26,MRNA,154.81,159.6,150.88,157.98,13445239
2021-02-25,AMZN,3057.16,3178.26,3047.76,3136.74,4533801
2021-02-25,GOOGL,2015.95,2083.0,2006.49,2055.93,2077409
2021-02-25,FB,254.69,266.94,254.04,262.3,19053142
2021-02-25,PFE,33.189,33.474,32.915,33.189,38218697
2021-02-25,BNTX,112.33,117.35,111.18,114.87,1129800
2021-02-25,MRNA,148.38,160.98,145.86,150.78,15172131
2021-02-24,AMZN,3159.53,3171.23,3125.38,3166.75,3011275
2021-02-24,GOOGL,2083.81,2088.32,2027.53,2030.04,1130437
2021-02-24,FB,264.31,266.38,258.39,262.325,15736123
2021-02-24,PFE,33.121,33.415,33.042,33.239,31269154
2021-02-24,BNTX,114.17,114.58,109.2295,110.51,1405088
2021-02-24,MRNA,144.79,151.0,143.47,150.41,9757204
2021-02-23,AMZN,3194.5,3204.73,3093.6,3131.02,4667401
2021-02-23,GOOGL,2060.12,2072.5,1990.23,2013.99,1732899
2021-02-23,FB,265.855,267.46,254.96,259.5,21924557
2021-02-23,PFE,33.278,33.552,33.052,33.366,38339025
2021-02-23,BNTX,111.97,112.2271,106.45,110.7745,2087652
2021-02-23,MRNA,150.17,151.99,136.0092,151.25,15496680
2021-02-22,AMZN,3180.74,3232.3199,3172.26,3208.13,3515679
2021-02-22,GOOGL,2054.26,2080.33,2048.0,2053.6,1473317
2021-02-22,FB,260.33,263.07,257.53,257.95,17434873
2021-02-22,PFE,33.621,33.73,33.405,33.69,34974609
2021-02-22,BNTX,114.6,119.8,114.03,117.45,1578036
2021-02-22,MRNA,159.37,170.35,158.58,167.8,11152702
2021-02-19,AMZN,3249.9,3333.5,3245.75,3328.23,4305184
2021-02-19,GOOGL,2088.81,2118.58,2083.43,2107.79,1896939
2021-02-19,FB,261.56,270.27,260.15,269.86,25622587
2021-02-19,PFE,33.798,34.034,33.758,34.014,28680018
2021-02-19,BNTX,115.69,116.88,113.02,113.1,1381528
2021-02-19,MRNA,174.74,179.3,170.53,173.54,6413592
2021-02-18,AMZN,3328.23,3338.0,3273.94,3282.42,3033607
2021-02-18,GOOGL,2105.81,2121.99,2093.33,2105.0,1128549
2021-02-18,FB,269.39,271.95,266.03,269.565,15249134
2021-02-18,PFE,33.916,34.226,33.876,34.132,24509513
2021-02-18,BNTX,112.65,113.6099,107.36,108.0,1604966
2021-02-18,MRNA,169.57,175.47,168.0,171.5929,5124102
2021-02-17,AMZN,3308.64,3320.91,3259.4996,3263.6,3302099
2021-02-17,GOOGL,2118.62,2122.4434,2088.35,2093.98,1015177
2021-02-17,FB,273.57,273.97,269.58,271.24,12763240
2021-02-17,PFE,34.24,34.345,33.818,33.926,27004597
2021-02-17,BNTX,113.56,113.99,108.1201,113.11,1331911
2021-02-17,MRNA,176.76,178.01,171.62,174.28,6554586
2021-02-16,AMZN,3268.95,3308.3,3253.591,3254.05,2574721
2021-02-16,GOOGL,2110.7,2145.14,2091.75,2091.75,1550195
2021-02-16,FB,273.97,276.6,270.05,270.8,15417243
2021-02-16,PFE,34.044,34.21,33.916,34.2,29276213
2021-02-16,BNTX,114.38,117.82,112.55,117.0,1517456
2021-02-16,MRNA,178.53,184.18,173.5088,182.41,6917541
2021-02-12,AMZN,3277.71,3280.25,3233.31,3250.0,2335339
2021-02-12,GOOGL,2095.03,2099.5,2073.57,2079.77,949525
2021-02-12,FB,270.5,271.18,268.34,270.52,9097597
2021-02-12,PFE,34.072,34.298,33.72,33.798,26064636
2021-02-12,BNTX,117.56,118.8,115.85,118.49,1028583
2021-02-12,MRNA,183.74,185.0,177.58,184.89,5705535
2021-02-11,AMZN,3262.13,3292.0,3248.06,3292.0,2301417
2021-02-11,GOOGL,2088.75,2094.0,2068.86,2091.0,1024029
2021-02-11,FB,270.39,273.58,268.49,271.89,12828572
2021-02-11,PFE,33.788,34.161,33.641,34.151,31471978
2021-02-11,BNTX,118.03,119.93,115.42,119.0,1352840
2021-02-11,MRNA,183.44,184.22,176.2,178.29,5464092
2021-02-10,AMZN,3286.58,3317.9548,3254.0,3314.0,3151550
2021-02-10,GOOGL,2086.48,2098.88,2052.24,2083.14,1255080
2021-02-10,FB,271.87,273.7999,267.72,272.4465,14687152
2021-02-10,PFE,34.092,34.426,34.053,34.347,29591608
2021-02-10,BNTX,119.35,120.33,117.1,119.055,1397490
2021-02-10,MRNA,179.34,185.22,176.37,182.74,7067541
2021-02-09,AMZN,3305.0,3338.0,3297.84,3312.49,2203526
2021-02-09,GOOGL,2075.39,2098.51,2070.0,2074.8,1094583
2021-02-09,FB,269.45,273.39,265.75,266.44,14613375
2021-02-09,PFE,34.318,34.406,34.112,34.151,30743405
2021-02-09,BNTX,117.53,119.98,117.12,119.97,1099234
2021-02-09,MRNA,179.52,187.0,177.27,186.21,8403123
2021-02-08,AMZN,3322.94,3364.9999,3304.0,3358.5,3257391
2021-02-08,GOOGL,2084.52,2115.0,2063.35,2100.0,1441443
2021-02-08,FB,266.58,269.86,265.0,268.75,13755191
2021-02-08,PFE,34.171,34.361,34.092,34.308,32234938
2021-02-08,BNTX,119.5,120.99,117.6,117.61,1924550
2021-02-08,MRNA,185.98,189.26,176.81,177.0,12940157
2021-02-05,AMZN,3352.15,3377.0,3302.71,3319.0,3620808
2021-02-05,GOOGL,2088.83,2095.94,2050.0,2059.56,1493256
2021-02-05,FB,268.1,269.17,265.67,266.8,12454367
2021-02-05,PFE,34.269,34.426,34.132,34.269,32352831
2021-02-05,BNTX,117.57,119.21,116.56,117.43,876822
2021-02-05,MRNA,176.24,177.5,170.26,170.99,8990045
2021-02-04,AMZN,3331.0,3347.0,3277.75,3330.0,3670661
2021-02-04,GOOGL,2053.63,2069.3,2035.1,2060.6156,2429780
2021-02-04,FB,266.49,268.16,264.0,267.01,16059958
2021-02-04,PFE,34.24,34.426,34.053,34.161,34936311
2021-02-04,BNTX,117.56,120.0889,116.99,117.9,1445719
2021-02-04,MRNA,173.31,173.73,164.25,166.42,10618280
2021-02-03,AMZN,3312.53,3434.0,3308.62,3425.01,7088781
2021-02-03,GOOGL,2058.88,2106.6234,2013.55,2065.61,4894082
2021-02-03,FB,266.65,269.2,263.84,265.62,14223377
2021-02-03,PFE,34.19,34.631,34.132,34.338,39256186
2021-02-03,BNTX,118.02,119.25,113.71,114.21,2426852
2021-02-03,MRNA,165.86,168.39,156.4,156.6,11355915
2021-02-02,AMZN,3380.0,3427.74,3361.125,3380.0,7098637
2021-02-02,GOOGL,1919.12,1949.37,1906.37,1913.13,3316620
2021-02-02,FB,267.08,268.85,263.27,264.0,17320788
2021-02-02,PFE,34.338,35.113,33.631,35.093,85659615
2021-02-02,BNTX,114.76,115.88,110.56,115.0,1906653
2021-02-02,MRNA,158.58,159.054,147.1,158.52,14923862
2021-02-01,AMZN,3342.88,3350.26,3235.025,3242.36,4160212
2021-02-01,GOOGL,1893.07,1915.54,1844.585,1844.585,2012603
2021-02-01,FB,262.01,264.17,254.91,259.52,22914255
2021-02-01,PFE,35.133,35.515,35.054,35.26,41163319
2021-02-01,BNTX,116.1,119.54,113.49,117.85,2898205
2021-02-01,MRNA,157.48,174.5,154.3,173.03,22056533
2021-01-29,AMZN,3206.2,3236.99,3184.55,3230.0,4293556
2021-01-29,GOOGL,1827.36,1847.535,1801.5601,1834.02,2226509
2021-01-29,FB,258.33,266.56,254.85,265.3,30389499
2021-01-29,PFE,35.231,36.192,34.955,36.192,61396634
2021-01-29,BNTX,116.94,118.17,111.4,114.94,6622802
2021-01-29,MRNA,173.16,185.98,166.2001,174.99,39687298
2021-01-28,AMZN,3237.62,3301.68,3228.69,3235.04,3149228
2021-01-28,GOOGL,1853.2,1887.99,1831.0,1831.0,2763905
2021-01-28,FB,265.0,286.79,264.7,277.18,37758844
2021-01-28,PFE,35.191,35.653,35.171,35.279,40216571
2021-01-28,BNTX,110.0,111.24,106.6,107.6618,2296551
2021-01-28,MRNA,159.55,168.0,153.62,154.105,16497369
2021-01-27,AMZN,3232.58,3346.52,3207.08,3341.49,4660158
2021-01-27,GOOGL,1818.94,1880.47,1797.28,1874.91,4125631
2021-01-27,FB,272.14,283.45,268.1201,282.53,35346194
2021-01-27,PFE,35.181,35.957,35.114,35.91,52082322
2021-01-27,BNTX,105.97,110.8639,103.02,105.15,2139611
2021-01-27,MRNA,155.73,164.55,149.0,151.2,20262915
2021-01-26,AMZN,3326.13,3338.0,3282.87,3296.3559,2955235
2021-01-26,GOOGL,1907.95,1915.75,1876.13,1885.99,1573078
2021-01-26,FB,282.05,285.39,277.81,278.1398,19373636
2021-01-26,PFE,36.22,36.501,36.074,36.181,28552618
2021-01-26,BNTX,106.29,112.8316,105.49,110.28,3863894
2021-01-26,MRNA,151.93,154.55,145.0,145.15,16964726
2021-01-25,AMZN,3294.0,3363.89,3243.1463,3328.5,3749758
2021-01-25,GOOGL,1894.28,1921.82,1859.16,1912.74,2529346
2021-01-25,FB,278.01,280.1,271.51,278.14,19086990
2021-01-25,PFE,36.191,36.201,35.259,35.483,32683011
2021-01-25,BNTX,110.61,110.98,105.14,108.0,2882590
2021-01-25,MRNA,147.0,147.4299,137.25,138.4,26970870
2021-01-22,AMZN,3292.23,3321.91,3283.1644,3304.31,2821914
2021-01-22,GOOGL,1892.56,1904.39,1876.495,1891.46,1637195
2021-01-22,FB,274.5,278.47,272.0,272.01,21954042
2021-01-22,PFE,35.483,35.755,35.191,35.259,27061536
2021-01-22,BNTX,108.44,108.48,104.315,104.5,1696295
2021-01-22,MRNA,131.02,135.87,128.9,132.5,10067191
2021-01-21,AMZN,3306.99,3348.55,3289.5675,3293.0,4945051
2021-01-21,GOOGL,1884.15,1932.08,1879.41,1893.65,2932973
2021-01-21,FB,272.87,273.6,267.4901,269.26,20838687
2021-01-21,PFE,35.414,35.521,35.094,35.327,34882913
2021-01-21,BNTX,105.43,107.3,103.2,104.0,2256344
2021-01-21,MRNA,132.98,137.0,125.25,125.28,20880838
2021-01-20,AMZN,3263.38,3279.8,3175.0,3181.99,5309835
2021-01-20,GOOGL,1880.07,1899.7234,1819.51,1826.37,3207570
2021-01-20,FB,267.48,270.32,263.6,268.93,25199919
2021-01-20,PFE,35.434,35.735,35.395,35.716,36465074
2021-01-20,BNTX,103.23,105.5,102.33,104.41,1615666
2021-01-20,MRNA,125.14,126.0101,122.25,124.51,8001568
2021-01-19,AMZN,3120.76,3145.0,3096.0,3107.0,3305142
2021-01-19,GOOGL,1784.47,1803.84,1732.83,1743.0,2082951
2021-01-19,FB,261.1,262.2,252.7201,256.9,28028546
2021-01-19,PFE,35.657,35.92,35.551,35.686,34457663
2021-01-19,BNTX,104.7,105.44,100.2,101.26,2018242
2021-01-19,MRNA,125.01,126.36,120.5,122.1,16528897
2021-01-15,AMZN,3104.25,3142.545,3095.17,3123.02,4243995
2021-01-15,GOOGL,1727.62,1747.62,1711.71,1729.02,1572214
2021-01-15,FB,251.36,253.86,247.16,247.9,24942930
2021-01-15,PFE,35.628,35.706,35.337,35.608,35319372
2021-01-15,BNTX,101.59,104.99,97.25,104.25,3151568
2021-01-15,MRNA,129.65,133.29,126.58,129.6,15769535
2021-01-14,AMZN,3127.47,3177.9999,3120.59,3167.52,3070919
2021-01-14,GOOGL,1730.92,1767.5499,1726.07,1748.87,1460617
2021-01-14,FB,245.64,255.03,244.61,253.4,29739404
2021-01-14,PFE,35.677,35.88,35.541,35.706,31182731
2021-01-14,BNTX,105.85,106.5,102.26,102.79,1910243
2021-01-14,MRNA,129.72,130.98,122.8,122.8,13346728
2021-01-13,AMZN,3165.89,3189.95,3122.08,3128.44,3321244
2021-01-13,GOOGL,1747.25,1756.39,1727.32,1727.32,1171590
2021-01-13,FB,251.64,253.95,249.2,251.55,19528938
2021-01-13,PFE,35.783,36.084,35.57,35.92,31961348
2021-01-13,BNTX,102.61,106.0,102.04,103.48,1816018
2021-01-13,MRNA,124.06,127.58,120.74,123.7,14324644
2021-01-12,AMZN,3120.83,3142.1418,3086.0,3120.0,3514582
2021-01-12,GOOGL,1737.43,1767.9,1716.375,1745.36,1476715
2021-01-12,FB,251.09,259.72,250.3,256.63,26449943
2021-01-12,PFE,36.094,36.682,35.745,36.599,49270084
2021-01-12,BNTX,105.45,107.6779,101.01,104.97,3560296
2021-01-12,MRNA,124.55,124.91,117.12,117.93,15300721
2021-01-11,AMZN,3114.21,3156.3841,3110.0,3148.01,3669095
2021-01-11,GOOGL,1756.29,1784.38,1752.14,1777.02,1740618
2021-01-11,FB,256.84,263.47,255.9,260.48,30412286
2021-01-11,PFE,36.667,36.725,36.059,36.133,48750416
2021-01-11,BNTX,108.9,109.4,102.1,102.84,4772780
2021-01-11,MRNA,117.26,121.24,112.62,112.75,16650648
2021-01-08,AMZN,3182.7,3190.64,3142.2,3180.0,3537744
2021-01-08,GOOGL,1797.83,1799.355,1761.22,1777.16,1774226
2021-01-08,FB,267.57,268.95,263.18,268.31,18528251
2021-01-08,PFE,36.046,36.429,35.823,36.074,34469092
2021-01-08,BNTX,100.39,101.2,97.0,98.1,3988408
2021-01-08,MRNA,112.75,117.71,111.49,116.52,12376939
2021-01-07,AMZN,3162.16,3208.542,3155.0,3157.0,3514545
2021-01-07,GOOGL,1774.34,1777.82,1726.76,1726.76,2096829
2021-01-07,FB,268.74,271.61,264.78,265.9,15789756
2021-01-07,PFE,35.977,36.064,35.599,35.957,28646134
2021-01-07,BNTX,93.69,94.79,91.01,94.0,2980474
2021-01-07,MRNA,115.09,122.82,112.13,120.1,20614071
2021-01-06,AMZN,3138.38,3197.509,3131.16,3146.48,4394815
2021-01-06,GOOGL,1722.88,1743.965,1696.1014,1700.255,2329401
2021-01-06,FB,263.31,267.75,260.01,262.0,24354149
2021-01-06,PFE,35.793,36.385,35.696,35.755,36014362
2021-01-06,BNTX,91.16,91.49,86.25,86.755,3070823
2021-01-06,MRNA,116.26,116.93,110.28,111.11,21590934
2021-01-05,AMZN,3218.51,3223.38,3165.06,3166.01,2655548
2021-01-05,GOOGL,1740.05,1746.83,1716.9,1725.09,1017962
2021-01-05,FB,270.97,272.4,268.2111,268.29,9871557
2021-01-05,PFE,36.104,36.278,35.531,35.648,30809210
2021-01-05,BNTX,86.78,88.98,84.89,87.95,1970862
2021-01-05,MRNA,109.18,114.98,107.2,113.82,15450804
2021-01-04,AMZN,3186.63,3272.0,3144.02,3270.0,4411449
2021-01-04,GOOGL,1726.13,1762.4899,1707.14,1760.0,1866195
2021-01-04,FB,268.94,275.0,265.2,274.78,15106113
2021-01-04,PFE,35.735,35.86,35.211,35.793,34575513
2021-01-04,BNTX,85.73,88.1299,83.0,85.451,3137997
2021-01-04,MRNA,111.73,113.63,103.26,107.23,22439554
